,New York,Los Angeles,Chicago,Houston,Phoenix,Philadelphia,San Francisco,Boston,Seattle,Atlanta,Dallas,Denver,Miami,Washington DC,Toronto,Montreal,Vancouver,Mexico City,Guadalajara,Monterrey,Havana,Sao Paulo,Rio de Janeiro,Brasilia,Buenos Aires,Lima,Bogota,Medellin,Santiago,Caracas,Quito,Montevideo,London,Paris,Berlin,Madrid,Barcelona,Rome,Milan,Amsterdam,Brussels,Vienna,Munich,Zurich,Prague,Warsaw,Budapest,Bucharest,Athens,Stockholm,Copenhagen,Dublin,Lisbon,Kyiv,Moscow,St Petersburg,Istanbul,Ankara,Cairo,Tehran,Baghdad,Riyadh,Jeddah,Dubai,Abu Dhabi,Doha,Amman,Beirut,Jerusalem,Tel Aviv,Casablanca,Algiers,Tunis,Lagos,Kinshasa,Johannesburg,Cape Town,Nairobi,Addis Ababa,Dar es Salaam,Accra,Abidjan,Dakar,Luanda,Khartoum,Mumbai,Delhi,Kolkata,Chennai,Bangalore,Hyderabad,Karachi,Lahore,Islamabad,Dhaka,Colombo,Kathmandu,Tokyo,Osaka,Seoul,Beijing,Shanghai,Guangzhou,Shenzhen,Chengdu,Wuhan,Chongqing,Tianjin,Hong Kong,Taipei,Jakarta,Manila,Bangkok,Singapore,Kuala Lumpur,Ho Chi Minh City,Hanoi,Yangon,Phnom Penh,Sydney,Melbourne,Brisbane,Perth,Auckland
Abu Dhabi,0.2928920773895357,0.22691404000378843,0.1585617079431884,0.2546195371295035,0.15909559433759637,0.18674182964608887,0.1933162168272776,0.2028216606980415,0.12831091258093935,0.16752179210340018,0.23797382078936385,0.21938691710745784,0.25912900343017414,0.21370152276005622,0.20846983452875917,0.22039315379376184,0.13734733632031199,0.2831881232502939,0.26216758293104236,0.29398961280878033,0.20042416189163093,0.35106130662834656,0.28960322021222634,0.27824541397494734,0.30368557361638737,0.14226088263140688,0.21085142499799261,0.16514626821728765,0.13851142628706734,0.37142441021834965,0.27247629576072635,0.20398561021257713,0.3629348927838542,0.32234241184568324,0.23779934385057794,0.3410593471087139,0.32732678491623435,0.24485621998867985,0.24312280730785019,0.26079711106736597,0.2529840591969268,0.3267750613449464,0.26209754820078723,0.2958119584676122,0.25330147582191037,0.18008879412416026,0.3592618511712636,0.3303283460934239,0.23073460181700922,0.33254197335374863,0.27894115393611224,0.22419333642880487,0.1716169722761007,0.26586401619975036,0.2889599100634951,0.3152148637832937,0.4578754551874296,0.3124029151000744,0.40696952916211293,0.3614775926852708,0.343812615684971,0.6043343094826897,0.6108572100410465,0.787897034416538,0.9999999999999998,0.5248181931498601,0.5224376946840176,0.4036548598324604,0.23283263770982024,0.31199596599714025,0.2770300585035488,0.2768728536854984,0.4082887762799178,0.28436352579902513,0.18766296688751172,0.3087765407113298,0.3118679447312566,0.3198487679173112,0.3384066584641376,0.3331123929941383,0.2865038094448877,0.2661882394144241,0.31628943014483707,0.30686761430037696,0.3614639871108111,0.35889995600180874,0.3311035095690743,0.35776710235843334,0.36442641036599316,0.36363699076271366,0.3772625230909351,0.40084122730987226,0.36900164240273725,0.3376133104287037,0.37532489333602437,0.3500759825153447,0.2761479305097357,0.2992167394598473,0.331676623131899,0.3266701902150817,0.314136822973904,0.4544473643308835,0.3732278102522856,0.3366638836387609,0.3124031256104902,0.29119761658323284,0.2885550467459137,0.3869721503318728,0.38728249773990786,0.3044212724669246,0.34074670880754915,0.2638320959228376,0.3745494371125692,0.5164664091585494,0.5107512347072561,0.17893450866788368,0.2868885367074595,0.21996282138375023,0.26533146503117727,0.32858371659886065,0.3622390101242085,0.27464911007572146,0.32022750272368844,0.366496304169643
Doha,0.16527378038684717,0.1566688338086488,0.12412448951081408,0.22141895760516453,0.09391298080296936,0.14041744688797564,0.1664886046095365,0.16341364936213837,0.19536806854703828,0.19861943785726288,0.21624190069112148,0.20456142008865813,0.21515567737011226,0.15660212795766845,0.2121183272162043,0.2398493770763701,0.12186153898232956,0.1599571850381445,0.20973710897806777,0.319366616186061,0.27633956685202815,0.3253214630559157,0.31489266104275093,0.3274955501066657,0.30210887352502197,0.17778301088098836,0.2668529420258188,0.23812010882161103,0.16257449907563676,0.33482528927454314,0.27652514224829566,0.25829912054279297,0.31062218954381676,0.3405648458104297,0.24840919578624188,0.38168802391551926,0.3177171130224453,0.2263754037783493,0.20811096583683233,0.20390173362064734,0.3468636289724151,0.3053373971537593,0.2943879541888436,0.3128495119901717,0.2764458683169435,0.21563956257173617,0.28644475703920946,0.2687798696807342,0.3048960651355465,0.36297971153697856,0.43420156215625483,0.15708618684192086,0.19209942747523348,0.19614657970693364,0.31345142124892056,0.28434023919644946,0.39464952850065677,0.32234754905546115,0.4112337881344487,0.37550759071273127,0.3298007293479958,0.5095481965068741,0.5135602681363295,0.569564485511541,0.5248181931498601,1.0,0.4607858665169898,0.38344772898606255,0.251322233908527,0.3087513087445058,0.3034168505176408,0.34340451556372686,0.40178738463995556,0.27235757663936716,0.21741602236132282,0.2899764606481444,0.23440860397146093,0.3539994610024813,0.39292767826571573,0.34309995180535896,0.2704379363692012,0.31657405476517314,0.34831083726386713,0.2589572465951729,0.3670812690789186,0.3554307952540696,0.3753461025225716,0.3309770509095249,0.3424914290493224,0.3365256937463315,0.3373371265116673,0.31013526176138534,0.26157685202749303,0.3485726020049711,0.36671356231453994,0.2924481674698411,0.28995423690006605,0.33047719355852934,0.3290353958027778,0.3814376851546051,0.3900583585096826,0.37613101862508586,0.35033176723480697,0.28059169980358156,0.2134642804936436,0.18248203568756757,0.16737175804342902,0.3251647205063948,0.34569946243116007,0.2870254036857554,0.31886121551788366,0.32850718897321773,0.37499171402680126,0.40248331733512044,0.5102363127542617,0.2094072078585611,0.3351645964850968,0.22905138746575351,0.27859610930725254,0.3460270985203727,0.35904025893459046,0.294799977993437,0.23967639819787295,0.2751129117180895
Amman,0.23220571636281553,0.184845134973976,0.20015030286758975,0.2181496078610917,0.13346495779643563,0.2021343772535221,0.23094492308180012,0.16762434020021513,0.20785278221365547,0.24915179917105112,0.21970896846719146,0.28097410546973667,0.18977916024975566,0.2916878997328859,0.2111157269162224,0.22223818184646724,0.17986404114234875,0.12719815371539675,0.20598626358527128,0.26876743052918584,0.26580062096041085,0.27537340955569883,0.2476371786467608,0.3725185096619356,0.3360355400435444,0.24146356358868246,0.2734407007146669,0.20503165885675415,0.161174550519498,0.36026862386917013,0.2950818239597036,0.2718751953503374,0.4008736507377762,0.3637136245333662,0.3427730053896066,0.3628229449342255,0.26727992456632105,0.38471699772273055,0.24719981431793606,0.31198648020301245,0.38091966278885603,0.39738629527995184,0.4082768990385292,0.2931737016465534,0.41142115082504727,0.34604494397441066,0.4976182308608198,0.4219959038591781,0.35719570516041454,0.4363781164269474,0.3493167227043733,0.3240594705801269,0.2762082004099569,0.33820336222259845,0.36097652978365147,0.312016177893954,0.5614740415771049,0.5134513144072139,0.6195357361494988,0.39969393792901015,0.593641515856901,0.6762706725185413,0.602888522299884,0.47851109261531344,0.5224376946840176,0.4607858665169898,0.9999999999999994,0.6230150198762462,0.5103594571833134,0.5204388331544154,0.3957208407585536,0.4434998778925231,0.5595524918313663,0.2276706767111512,0.33942624316425773,0.3476518181468598,0.30051761138323074,0.48385081408526387,0.5121804114931908,0.4531307097039992,0.38532569925972343,0.3225562748193968,0.3255261788364263,0.30764726752770727,0.4396666478076364,0.34710926386766533,0.3363029378585039,0.33528916544126036,0.3189372834450246,0.3711472648431836,0.37232917016293415,0.38331898813521226,0.38670785985734035,0.4342771521763397,0.41747983128055444,0.40202075603698445,0.509496494632975,0.3348657034952405,0.3098821310491097,0.3540509948421005,0.3147534664713033,0.337072906217786,0.3266606817365368,0.2862813186710418,0.3394057002062852,0.21491628571205057,0.2727071473731615,0.28210157321069906,0.24198892602902636,0.32389326108831523,0.4676821249733651,0.3494058696818561,0.47168165239410537,0.27707959202718035,0.48397896698826337,0.2989538828614728,0.4172143450276081,0.3665422365542949,0.4211847697320661,0.319568856075549,0.2804196354887585,0.2747088799148441,0.25664689804399743,0.25616409331009804
Beirut,0.25198069610595736,0.23516147441180255,0.18442627110764395,0.23407509937976564,0.13593540161875575,0.24095035003943582,0.2797131773632679,0.24518732073013713,0.20411129137929152,0.2506494683933197,0.21736141961725264,0.16110097915925284,0.23094641956751746,0.29700013155073385,0.27501973949600544,0.3550745626661903,0.19523531762978052,0.14260000873826717,0.20591789850285613,0.2946112280103438,0.3385549294619554,0.3073880676022236,0.3094005269472192,0.34237183050529346,0.3868168630344551,0.22801514959778266,0.3832407941818383,0.21243342322033756,0.22139438255201901,0.4339875638506657,0.34289329099495874,0.27826282504472294,0.30321312074571355,0.42775755962778017,0.3222478881042516,0.3360204239420626,0.28159571783145226,0.41511213378142303,0.2914739938565604,0.2744704694887197,0.33909644819876994,0.3525897669897584,0.3179489588114843,0.2184397908228619,0.2887992147389575,0.29280426444303304,0.397003435356136,0.37149778801584754,0.3613432493898993,0.3555036015585993,0.26703082266260225,0.35755198275078603,0.26066206870430725,0.2947572833038107,0.3239527286384618,0.25116524364833825,0.4282007568909044,0.4465262197654592,0.6600376322509128,0.5195376952252594,0.612455839205132,0.5383108044487106,0.4828382037956279,0.38520982747366717,0.4036548598324604,0.38344772898606255,0.6230150198762462,0.9999999999999997,0.5058438920727326,0.5656759784746167,0.39190618922919157,0.5279360953155231,0.5967523409557027,0.2694728807581107,0.42398365944836264,0.2736173705722301,0.3057695582162066,0.3879038310680246,0.4719844901241434,0.4034125170796353,0.3387426502309047,0.4993542822607241,0.3697712192976041,0.30049849147994184,0.5154716592250812,0.31466691029656874,0.25693757467058265,0.2606029433174322,0.2876406627910129,0.28485286621717576,0.30225302615892297,0.3867258320775885,0.30910652734059396,0.3821269998047784,0.3272408724704414,0.4032850716775272,0.3405856264130608,0.30857966773290635,0.2166035167421629,0.37470528686031584,0.22659257177130965,0.22312049927809827,0.20738767755531218,0.18390243827288427,0.2503763339411928,0.12461212715980775,0.1597996659541223,0.18514066140265875,0.19095871650407784,0.23509723625005766,0.3823119777156962,0.37139207025538806,0.4382895763753737,0.20509154034003865,0.3087094978295553,0.4146075796390746,0.3685592974135656,0.3899301305882335,0.3828791654421316,0.3681258663666381,0.3235794751697568,0.3142217057866947,0.23372585502885895,0.2702524570541422
Jerusalem,0.27364786948893205,0.2427521122584543,0.22091661379723368,0.21541508624669728,0.1590632715100261,0.27808604213339505,0.18678782612809308,0.22215600677367803,0.19484274377970473,0.20213000780152715,0.2252701541022568,0.18342613763300897,0.16527241330313341,0.22593327406081234,0.26090977985193475,0.28127406666045185,0.21313639360468795,0.16602775544638856,0.1910367437820468,0.21442920784011932,0.25220271242035786,0.21892992912010972,0.20991787776204204,0.26746583383066036,0.29084730596622665,0.14468456378099218,0.23578388527095134,0.1531756510758389,0.13446379780702405,0.30931923205302436,0.2303377182062128,0.2115595531398025,0.3259248666969925,0.2713728187182383,0.4049401638795062,0.24275191508318716,0.1893565788681533,0.3364319929587856,0.1234975732352971,0.28904619745607,0.2913993673143729,0.2996457652036411,0.3448779897151112,0.15795641260421872,0.3722077022228527,0.34882012350045816,0.3885660807467917,0.36757860482793114,0.28598871072053406,0.2773165342165128,0.26876780720544713,0.16214125179558714,0.15113451150387466,0.38664297936876796,0.38774810828132067,0.25265301941681756,0.3850213593116785,0.4137575497631573,0.49118041170417354,0.4319511269709749,0.4319001441134275,0.3868699507310102,0.3062186739890975,0.2155059312729708,0.23283263770982024,0.251322233908527,0.5103594571833134,0.5058438920727326,1.0,0.6615048096753589,0.24093578834868332,0.29259971799473083,0.3630573794424494,0.1595915984717714,0.2449582674702338,0.24687558042069865,0.24470233461410518,0.278947830258379,0.3478476964910814,0.23780674809557925,0.2529196135011449,0.2510515316920563,0.19502688766879847,0.15729714991710367,0.35412568769411124,0.27216969623617954,0.2838169786790863,0.21374655732627604,0.20889028112575747,0.19853859143203817,0.22689056366791838,0.18719084518207474,0.23481490833720473,0.3211508147759672,0.2598233490778926,0.26282331856499075,0.27180154183674765,0.28691076853495995,0.18796635428739664,0.32309773504335293,0.2794133444534312,0.23269284462010048,0.15671369256684758,0.16765595033442457,0.23806367131296768,0.1337655161646938,0.18445164702257563,0.19605553435653866,0.1636822852106274,0.2551324639225041,0.3970189176011003,0.1922279915595643,0.30357168799376,0.09246487471986684,0.24133002405003165,0.15400402714817105,0.21133909084251287,0.2060987324772185,0.22698016640015675,0.23532972777856498,0.1833903456718018,0.14819136180514522,0.18027162735894028,0.21764863550978297
Tel Aviv,0.3654676253859414,0.32207987512894454,0.26436687471082926,0.26983222387274114,0.2147255221564237,0.3376493765213766,0.3425617648661645,0.3183025715512062,0.2880716612849533,0.26370795821694676,0.25967827913477165,0.2158043812726927,0.27656939307739303,0.32459176018764185,0.32654045380774754,0.34578358886738925,0.25507421435810784,0.21372916876081377,0.28568911834990496,0.29800757472819067,0.29765619542084104,0.41498532113154124,0.3818937076882997,0.372742325235761,0.46999896995536605,0.22152813825670897,0.3675974142301944,0.20044701638926002,0.17542071064897086,0.3966733923771018,0.29710016237136616,0.29021884599164527,0.4039432975307066,0.39591494399511545,0.4597184300393208,0.39868815781063777,0.3407028367806875,0.2818963107595612,0.2806872853082926,0.4322742113745996,0.30205377289939095,0.37259447955479,0.4907721431678313,0.2928119286773577,0.37819547946200227,0.40127035068927236,0.47509932749266215,0.430315714055625,0.3331193549898737,0.44747636352893894,0.2872713680242518,0.21869257191532368,0.21895778739394475,0.3960736627432949,0.4776491827262888,0.3646707091710567,0.48423255791662073,0.4652831789756527,0.493258838086808,0.42151114830442715,0.369604392619186,0.3987637789345566,0.3418347756568898,0.30810273285405765,0.31199596599714025,0.3087513087445058,0.5204388331544154,0.5656759784746167,0.6615048096753589,0.9999999999999996,0.37881495606372684,0.28675012758908225,0.39702188131040667,0.25448091180987553,0.20415417188687637,0.3854475879186215,0.3908217626690962,0.3058454875449307,0.3425539182230681,0.3522538739972129,0.26050415524752574,0.25177643854459375,0.23246532114898705,0.26254522804307134,0.2882166244114849,0.38725089334052476,0.3167888406769661,0.268679236792033,0.3288773063577811,0.3454195000133383,0.32389054017766816,0.2745627909414341,0.2799630244294444,0.28298695660180095,0.2790292662584975,0.31395622698515285,0.22785733365145702,0.43041302400563897,0.35200405206529656,0.3939987377201717,0.30666964511933686,0.3418546310197279,0.2670297998439027,0.27990788997319865,0.2648892909771091,0.23143875696287639,0.20387005294467164,0.271187190730733,0.2582725834421201,0.3265163259932606,0.3821972482870077,0.24338081562554428,0.32802407163307623,0.27879670436715476,0.3173100533228151,0.18096332702461485,0.2322110261795873,0.1796094959211071,0.2323644378728904,0.37842620819066014,0.3298157226261158,0.2636428573389719,0.24277987053609779,0.3060771479934324
Casablanca,0.13763792638902456,0.2069882670691883,0.2067470908276598,0.12179803930759014,0.10540890859789716,0.07117258484902593,0.17825358344143277,0.06255210870785169,0.10375677326190312,0.1533621238914798,0.10379766735148886,0.0826864155599757,0.23024273508153317,0.10982838888163245,0.2121925376440326,0.2560708175509263,0.18607710229683827,0.18879608403277523,0.24875308843199348,0.25639038978695816,0.3465722969411011,0.28177988107782526,0.26681235210200765,0.20380695957928915,0.4022302543871606,0.25836780706132595,0.293080659623758,0.2096751298918976,0.30103855044006766,0.3014208790495713,0.2612280869466209,0.2382494236759849,0.2818385822320182,0.47631066501083297,0.28195136359588135,0.44835116596263175,0.28983695133081994,0.3229220500535554,0.306314626430041,0.3998952262149727,0.24857851720023869,0.2932481760038795,0.33928694314714863,0.25093228083868596,0.2645565541859255,0.18359056855600428,0.33298024979759033,0.3373669911504255,0.22688877680062308,0.29011848869461937,0.19636598373829384,0.11027663006290335,0.2547340476333762,0.19862740613312074,0.2501803007873282,0.2621574120925134,0.4167595854067582,0.2432352928221404,0.45289737794730983,0.18822607686925055,0.2279894720005652,0.4239979394497116,0.4183727665993341,0.3492190032683398,0.2770300585035488,0.3034168505176408,0.3957208407585536,0.39190618922919157,0.24093578834868332,0.37881495606372684,0.9999999999999996,0.4850298645801714,0.47717156373993075,0.18568804869343966,0.23952866571558232,0.2741793012739951,0.3054253857271837,0.2756069843766365,0.30021118496526195,0.31562143616718397,0.2526416427114409,0.2950762798560689,0.3769146614188405,0.2847438042137504,0.24437764664970274,0.3312133642343535,0.1643380049859516,0.23261869960349704,0.2535011077644017,0.20937686512115597,0.23884402646711228,0.31756982410028345,0.2738605018788379,0.1775535749070637,0.19200276645780154,0.2697482225552648,0.1843912300812688,0.2409956127188997,0.22771472555606728,0.13507588324520534,0.12207743817450192,0.3277363550502746,0.2434536832814803,0.2369137140052442,0.21933548415967763,0.18570445009548686,0.21528317565029037,0.21141485238354982,0.2130242881170505,0.16542193892460236,0.2859100689571432,0.2820963629165053,0.2941322826463356,0.17863687113293675,0.2514544390270262,0.2368505072945283,0.19064349339369177,0.12409484154143412,0.2245083952658602,0.17448149579773553,0.19289226676757967,0.15018457915873556,0.15503063909161863,0.1765521768870228
Algiers,0.14854654476497295,0.1711907269552395,0.19616841136521077,0.24665594525292386,0.023983694375592533,0.17143487330277182,0.18900697584071552,0.10370889460986114,0.10125770368249717,0.281593395514336,0.20116659432335582,0.16593721526360597,0.17607606848198118,0.1921917872001659,0.1768262570577706,0.2872805200056255,0.13913535057569254,0.1634020317768532,0.17108507132050926,0.23444143935577488,0.40951947876492006,0.2351045061348657,0.2928246649788647,0.2986491468048698,0.2992939699663038,0.15974766816333408,0.2917825726217587,0.19546305964831667,0.19966931310643474,0.3721677078910534,0.3201734617393873,0.26518195223818214,0.31711088695837225,0.48001794082707805,0.3381004072708769,0.3621470034129375,0.2819165196547495,0.3362749660387841,0.2525148257305814,0.32981180686733264,0.3636247742370976,0.3554420121150714,0.28003439936406094,0.23419572602909033,0.25661803115322857,0.23615218409143568,0.32962602162331356,0.3414605549331148,0.33008562399204855,0.29233676751020066,0.23080470547693055,0.22774200371522607,0.3022877864144359,0.2785613453635095,0.27921519859254607,0.250639022592286,0.3776930710383255,0.3719768098422421,0.5447065011521987,0.35697607338169024,0.44632689977317447,0.48007090474358605,0.44689688509722003,0.2382321127969306,0.2768728536854984,0.34340451556372686,0.4434998778925231,0.5279360953155231,0.29259971799473083,0.28675012758908225,0.4850298645801714,1.0,0.602391876803081,0.3289538940975022,0.5463064811502765,0.3651913340708766,0.4028020600959893,0.4243195585989127,0.4958966939884388,0.43670480168532316,0.42648723881463757,0.5483948254190628,0.46809314058537727,0.443398415245032,0.4831036634498971,0.2662006371218793,0.22024783391414157,0.253228366591846,0.19478503886074539,0.1349935693739496,0.19991801113359475,0.37550028812690905,0.34903870947067295,0.33816380616387914,0.3539906661016519,0.309733321140167,0.18064605000298808,0.2687447759984667,0.2403338975010965,0.269898879631589,0.1961583185932727,0.18097763093702524,0.19917768656725832,0.16978500588335596,0.2150591382808869,0.15121818060369194,0.1719136219370894,0.19170779554038567,0.11246169991330951,0.15130064795612166,0.30898142116274335,0.2834215094340896,0.3119846242732302,0.09105126419823709,0.21768777964405484,0.2879853616651123,0.32034311897829415,0.3163557884208929,0.34948242952201186,0.16507115208936904,0.15534293688690046,0.17697350418273416,0.13821057020700736,0.15154397231921582
Tunis,0.19169499852842525,0.14475338011720082,0.18177831401430822,0.12569436409882642,0.016192353276316466,0.17888297662434613,0.16211397911467876,0.10132344469876685,0.054947950877554316,0.15420063660142122,0.09897215768452508,0.1205994530194867,0.2048108170672482,0.23243711009678994,0.19849868325103207,0.28783492607045225,0.11788418679087787,0.12112037647318574,0.18565863999789717,0.21424159282329372,0.3744272644569126,0.3194757671197656,0.31837724240699666,0.37636004525084393,0.38995196326298454,0.2907628703479725,0.28251025766205023,0.17498412722795992,0.27607364705537685,0.3959814266769888,0.37142687681593894,0.316087516505393,0.2803520953776478,0.49685172465830124,0.394983831516441,0.31893484621234547,0.26989267737604655,0.4595298740483288,0.3861621403695559,0.2951566813942448,0.3990019230980685,0.3793349345853106,0.2726130016963042,0.31146607303448454,0.35417749532815035,0.31677128756619966,0.38043218732095735,0.4148602429642421,0.33244318866351963,0.29077561798363727,0.27256505111213014,0.26030375951540624,0.37774520314301063,0.28251447822276143,0.23742853238635125,0.2820222213288282,0.40502647668505376,0.34558042164742725,0.7160317053813297,0.3687316697094932,0.4096743306782856,0.4803417309836126,0.4650215358343524,0.33651290420997293,0.4082887762799178,0.40178738463995556,0.5595524918313663,0.5967523409557027,0.3630573794424494,0.39702188131040667,0.47717156373993075,0.602391876803081,1.0,0.291380690821681,0.5012102167538453,0.3803642352041205,0.36112614402347737,0.4498284247502838,0.5366310704192314,0.45494044618552776,0.41958706648771693,0.5379313935237772,0.4881347251958765,0.419298181049399,0.44780845182509665,0.2326176314904565,0.2488338458922814,0.28123714159506075,0.23643198088647308,0.21325165213479,0.24327222424748085,0.3286068591868297,0.2802506057882099,0.31051556228380756,0.34109854466336276,0.3293084549442064,0.29946129181173303,0.23920962595852954,0.20858097964353742,0.32313088118043326,0.24064802677401176,0.26045766593761605,0.2618714412159886,0.23486941990970636,0.27483078144421985,0.20850186877404625,0.2035706082401393,0.27117715047455515,0.1985584578502744,0.2411542799928186,0.29380006982069357,0.1920799131829075,0.4031675628862326,0.16625746464300584,0.2800898855371571,0.2942337059187131,0.3388204075345687,0.38493345317930844,0.3689530967629559,0.2132709124357746,0.20130884839599472,0.18894516991627341,0.19280191767325586,0.23974655181861598
Lagos,0.21041859517147413,0.21081068198164837,0.1657268086516522,0.2521042034640325,0.08499626992624233,0.17619662789231935,0.2281581642902605,0.16567827872803667,0.07452374437264005,0.20456477547505217,0.22563437012018053,0.13922543586107006,0.2369640663902468,0.15440522730790107,0.1211541641867638,0.12590473684080675,0.16700949394711614,0.20062163304541694,0.28129359165898654,0.3432641142586221,0.2611762189662413,0.361946430526407,0.3480215808702445,0.3047311470734209,0.33403480306033173,0.17469050677556636,0.3342011007767964,0.2784575109963501,0.27720629195430374,0.37821399873434547,0.2699255568876237,0.2450139650679437,0.2661323488864962,0.16411263330913398,0.14535435966812613,0.24748682286849832,0.274950048291493,0.1756327679908699,0.17922166078006085,0.2906408649713707,0.14010060656077433,0.1406013817387178,0.16841294104101265,0.21827672690343689,0.054040985245606216,0.036111058013733724,0.11743976516364375,0.21118545255978224,0.14805195919247963,0.2114977572398267,0.10654027842972062,0.17809183647027488,0.10900978639520986,0.2598976033272852,0.16963700808345086,0.25988165735486307,0.2290671422343149,0.2098907057816301,0.24456866094838553,0.21179886701122394,0.2316209157871994,0.31858029572763485,0.4280295879732503,0.2696654658882448,0.28436352579902513,0.27235757663936716,0.2276706767111512,0.2694728807581107,0.1595915984717714,0.25448091180987553,0.18568804869343966,0.3289538940975022,0.291380690821681,1.0,0.4141423698866274,0.4408216536398511,0.41404187352034755,0.5146864174169311,0.4018226113819895,0.6001586153058394,0.6775628054130967,0.4680310285718539,0.36823018893148507,0.5188329211096226,0.34083033782337396,0.30507070275989767,0.2888936577441407,0.36192166621116634,0.35727714465649435,0.2841007024476793,0.28804483764671507,0.39924597532885325,0.3401903089593115,0.23909832683307258,0.36154154432982116,0.31700822647557886,0.20467100300877994,0.20258783174200504,0.25384965202983145,0.21994837078808774,0.18215560782275103,0.24277639099925744,0.2965118857776826,0.29704104653004204,0.21222949029095423,0.23742700719320503,0.27536272173717924,0.25899375990425105,0.2699518978953883,0.24076355018285212,0.3429944572557716,0.39837361878403355,0.25398966468956957,0.27109505123901606,0.33740736166694113,0.20681405911251025,0.2180849932570005,0.2561605140407885,0.22448140589638355,0.2317478164500818,0.23332852320393882,0.252641001224351,0.18146950755665764,0.3001999658184534
Kinshasa,0.11451203665359456,0.12613545277799662,0.1790962709284922,0.14387555785463982,0.13223909241808343,0.16071991932057764,0.13157355260567682,0.17398166709573717,0.08510632173199971,0.21678748825721944,0.11793100912364961,0.18004709183544254,0.14239873717186613,0.17017194145256936,0.16212802116790842,0.2809755594987424,0.12464944359752203,0.10272825317163328,0.25129934362121115,0.2655905626528517,0.37646668567230507,0.34560664274659814,0.3584459087381108,0.4351195150172091,0.3685489352855564,0.25855447116908,0.41653882011207816,0.30977089998350105,0.27466128092754255,0.44762969250323237,0.41399373810470336,0.3220796102646532,0.2123980641599613,0.4027568537764777,0.2321922533485632,0.26050434608061174,0.24883304280702112,0.2885229571932932,0.21676138062331954,0.25517998242491413,0.41902022443910664,0.25931498802232306,0.20375379574009062,0.24750008563406573,0.2941504374889691,0.2610581677167824,0.3147354033804291,0.39613200437588886,0.17633937790039148,0.30659083115391655,0.29914888964538494,0.2548211072750921,0.3056448491968095,0.3748914284437873,0.31920846270882,0.25718456582021415,0.2766779704518947,0.38459804158182476,0.41045101887524427,0.366876754235595,0.45624286281024234,0.33048912269098496,0.25583741868462223,0.12371556144140632,0.18766296688751172,0.21741602236132282,0.33942624316425773,0.42398365944836264,0.2449582674702338,0.20415417188687637,0.23952866571558232,0.5463064811502765,0.5012102167538453,0.4141423698866274,1.0,0.4561354597950538,0.42189478709118117,0.6388220014908026,0.6721893007060649,0.5804903936298965,0.5310748172130574,0.7432267662234742,0.4995538251780543,0.6072768588041142,0.6218762450762454,0.2280818311877212,0.25781973771079403,0.35729837695424765,0.22974586284339824,0.2314378324647472,0.20480756263608996,0.34201389177366426,0.33573400287100685,0.3739507720664225,0.4338229078122853,0.43664218667017535,0.37796954239255365,0.25550307162296026,0.18882775881310299,0.2971910654165448,0.31841645661111534,0.2758220303004238,0.26785404186410483,0.2830167256117764,0.3717661018059336,0.2502429252533617,0.29283131648228816,0.23716989170604225,0.18386780876989559,0.28474982359235573,0.3610896527987413,0.33174118329094854,0.3978129429296314,0.10344842019485008,0.23340966582964445,0.33352504996717475,0.4291637255523015,0.4911519803303657,0.5412053740500483,0.16017288616434,0.13910067105007212,0.19661199393667558,0.1876640433162661,0.2132415918306682
